gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSAPLG00000005725	130.189973758608	-0.675319000936166	0.300777853041104	0.000497369620444704	0.00852216081866003
ENSAPLG00000005745	379.083263257782	1.32009061049097	0.310387278415457	7.81788154645406e-07	5.26933359857615e-05
ENSAPLG00000005831	66.7984515162237	-0.71860062120256	0.406648115145682	0.00169240777839735	0.0203901802048888
ENSAPLG00000005874	303.770816124218	0.821424946295208	0.266754369795739	2.65189423309467e-05	0.000873235706627941
ENSAPLG00000005922	38.7495693533968	-0.829973341566494	0.586807553449507	0.00330778446422981	0.0327965420828196
ENSAPLG00000005962	56.6193773244054	0.608398530582378	0.329835822826539	0.00186890383648089	0.0219868041344538
ENSAPLG00000005973	90.8800850387296	-0.625616574119141	0.358029024948412	0.00227083394931696	0.0251815442485954
ENSAPLG00000006014	22.829710460265	0.679921125500764	0.453945368860524	0.00368061889830315	0.0353949773904792
ENSAPLG00000006016	619.277448781177	5.65816521532583	0.871778555030108	7.06093559829806e-14	4.15343488988978e-11
ENSAPLG00000006070	185.266704413361	0.634246494404637	0.211242311539267	5.27843510012331e-05	0.00152473724622089
ENSAPLG00000006075	50.9754058044034	-1.10362454331817	0.598368739829353	0.000849627136504262	0.0124801643286057
ENSAPLG00000006077	364.239309753766	1.31279014314697	0.7281134060665	0.000694313623930947	0.0107994141914548
ENSAPLG00000006084	19.9872099401071	-0.66989783587488	0.514195910521741	0.00598413814174973	0.0497691077714546
ENSAPLG00000006085	280.663588594791	0.982353087675328	0.468580640243328	0.000504541942246273	0.00859115430869608
ENSAPLG00000006111	25.0639317590543	-0.954522667835034	0.708832146723419	0.00296923321469183	0.0304681305671492
ENSAPLG00000006120	9570.28127703876	-0.791104635240426	0.337154275062659	0.000290140294096724	0.00556027319627678
ENSAPLG00000006129	21.7741757712361	-1.17284531505068	0.586694648187507	0.000559414535312036	0.0092339075273891
ENSAPLG00000006136	47.136709927442	0.678194804499638	0.398306442974883	0.00219980908779203	0.0245886187827164
ENSAPLG00000006189	1794.62885496551	-1.53001875782015	0.571885868181931	9.33066440444607e-05	0.00240055920592319
ENSAPLG00000006200	595.163495837715	-1.57441866897622	0.291015242996464	6.50008137636751e-09	8.32847060312594e-07
ENSAPLG00000006214	96.9226769975114	-1.18464904413431	0.473640155918804	0.000164299324560874	0.00367218922131653
ENSAPLG00000006234	589.48544378344	-0.653455482130061	0.277623598384821	0.000386783370637546	0.00699073128410682
ENSAPLG00000006247	300.590361603859	-1.16615792204395	0.405623970665176	5.9212625233541e-05	0.00168041794549836
ENSAPLG00000006265	8.13901944373088	1.62452625895396	0.989052255040943	0.000426409168446472	0.00751793058428582
ENSAPLG00000006296	57.9147612030834	0.623950665404064	0.394403334922869	0.00347003428133486	0.0339755778662232
ENSAPLG00000006300	34.895158414924	2.24046102795998	0.505480843660534	2.12422347202762e-07	1.75092840455474e-05
ENSAPLG00000006317	168.571542433808	-0.597052622870304	0.332730514232854	0.00221679757292779	0.0246668765187089
ENSAPLG00000006336	243.254751980385	-0.595354933694869	0.267212217682899	0.000693408440718488	0.0107994141914548
ENSAPLG00000006371	820.738006595049	-0.651414409284288	0.181403410797078	5.76178834567067e-06	0.000251903050612582
ENSAPLG00000006385	27.5877667283168	-1.04253665780134	0.848834082393925	0.00277682048525282	0.0291239576273309
ENSAPLG00000006427	171.312048297973	1.52925708355186	0.421674036372201	8.17240702846837e-06	0.000328678943716342
ENSAPLG00000006431	15.8966876138817	-1.37437195285734	0.975600526717638	0.000967844041954353	0.0137787345950839
ENSAPLG00000006441	202.132909703816	0.672054025222616	0.39319447643835	0.00219662901063617	0.0245886187827164
ENSAPLG00000006442	67.8528460846651	-2.04410606537724	0.379297101394801	4.05682989401777e-09	5.58504634664723e-07
ENSAPLG00000006444	1185.51936795352	0.603959493844677	0.261183281822175	0.000525298018504862	0.00880554618843448
ENSAPLG00000006493	45.5137621262857	-1.15312478765816	0.505657379910534	0.000289980295219644	0.00556027319627678
ENSAPLG00000006500	18.8179219971778	-2.47530993013534	0.666319926590478	1.39131235278515e-06	8.05509625508066e-05
ENSAPLG00000006537	70.5415841166149	-0.709191980221064	0.277546699641911	0.000178344834509327	0.00391179746336476
ENSAPLG00000006597	400.285032972904	-2.08903777545979	0.282147229810619	8.67390760195572e-15	5.90784411983731e-12
ENSAPLG00000006616	37.7937597317523	-1.02734517575679	0.573878599468506	0.00104604414459194	0.014493423206814
ENSAPLG00000006648	135.577245509413	-1.1873205581414	0.217301361241661	1.98625435261442e-09	3.02401383260978e-07
ENSAPLG00000006699	646.507198050811	0.913828234563698	0.256744458364835	4.7130072921334e-06	0.000216280238891838
ENSAPLG00000006723	275.538315513468	0.648156502901145	0.330182467272551	0.00119451935539445	0.0159858065958216
ENSAPLG00000006728	100.119127174945	-3.188949859406	0.554269793558491	1.10651119202321e-11	3.57984033399309e-09
ENSAPLG00000006753	60.615432111132	-0.621622409170892	0.330051956131797	0.00161175251026743	0.0196400086962061
ENSAPLG00000006769	1071.38993625102	-0.945361852078633	0.46461794530506	0.000609678458292848	0.00974418023996914
ENSAPLG00000006774	761.761293525102	-0.812773287775658	0.355815723634449	0.000339418645751417	0.00623922825947314
ENSAPLG00000006787	427.84379133708	1.16083297901786	0.328420593190112	7.58351639765088e-06	0.000313540848888179
ENSAPLG00000006806	234.300900672961	-0.861798431613396	0.231832112936009	2.46868990064433e-06	0.000130397208180564
ENSAPLG00000006829	1533.94696754706	-0.623460972009481	0.240577656032296	0.000210011597315076	0.00441886865703772
ENSAPLG00000006851	56.2717765088649	1.20105477333798	0.298489294714992	1.43599797942733e-06	8.22267692556155e-05
ENSAPLG00000006875	23.6922892302337	-2.05810022822708	0.559630550444305	4.17369940437106e-06	0.000195695086927413
ENSAPLG00000006885	4.4005540447976	1.15207031368999	1.09929536529747	0.00175587884147564	0.0208629195283552
ENSAPLG00000006895	280.274245705874	0.979301083325423	0.211003698677169	5.47231303892639e-08	5.4474771566728e-06
ENSAPLG00000006899	251.677200538656	1.8610272592623	0.376518400387701	5.29770263622783e-08	5.31454029576933e-06
ENSAPLG00000006901	5.48592871032581	-0.962127762790158	1.05394010222873	0.00303427919817415	0.0309185882705289
ENSAPLG00000006913	29.1409651796167	-0.796711147789102	0.449811461930267	0.00145280377035061	0.0183114439109143
ENSAPLG00000006933	73.4956484525803	0.798533761201497	0.24544381395856	1.45667751841263e-05	0.000537061645748656
ENSAPLG00000006978	81.5284583262518	-1.39846924882218	0.501673685855264	7.7632675503473e-05	0.00206292495624321
ENSAPLG00000006979	912.744054491894	1.27922312877801	0.351250325732872	6.39718583835053e-06	0.00027412576799369
ENSAPLG00000006987	321.597268813241	2.38174862174528	0.349169127949567	2.22838840005814e-13	1.0680583068575e-10
ENSAPLG00000006994	10.4004131124491	1.3778766313111	0.970969769873568	0.000953941987213929	0.0136107643401714
ENSAPLG00000007004	12.2189829994982	-0.976719539849595	1.00559826824179	0.00323876287264505	0.0323534937572014
ENSAPLG00000007078	35.1586230568581	1.40547465194835	0.509624013801589	8.32625681480051e-05	0.0021767694836431
ENSAPLG00000007112	155.624871560374	1.45832150977689	0.221495440961537	6.32839572476695e-12	2.09989151472331e-09
ENSAPLG00000007117	597.753512935935	0.995134238427896	0.179998605485618	5.97973225187139e-10	1.01820677725615e-07
ENSAPLG00000007120	1243.30561778943	1.45492904648326	0.961390603500545	0.000731354574408371	0.0112560297522135
ENSAPLG00000007122	70.5502998953774	1.16616921918588	0.340025179548633	1.08445527013913e-05	0.000415205196771317
ENSAPLG00000007123	60.518353062441	-1.10928050323665	0.314493394917527	7.11819347255944e-06	0.000299079680936337
ENSAPLG00000007158	519.750509283537	0.840511054877091	0.214461746379908	1.08194768277279e-06	6.69927510180032e-05
ENSAPLG00000007165	129.522941929036	-1.1088988021812	0.418804453576566	0.000109886912993585	0.00270866007819046
ENSAPLG00000007174	304.525960913838	-0.649179601924101	0.346107779402302	0.00150778488083717	0.0187617732143402
ENSAPLG00000007175	2322.63106132887	-1.01287859984904	0.315570587117501	1.825768454556e-05	0.00064910081237388
ENSAPLG00000007195	263.520886332868	-0.762704411696388	0.428175523106816	0.00149659474120195	0.0186764055408819
ENSAPLG00000007209	12.3657321522728	-1.37633981068823	0.760748322484096	0.000615358831966714	0.00979977215754626
ENSAPLG00000007231	46.5674863919923	-0.599971683663581	0.270921207594141	0.000706468177335221	0.0109524663949618
ENSAPLG00000007236	33.848528277164	1.02134615601019	0.628247034654024	0.00152605282665512	0.0189344675261207
ENSAPLG00000007259	33.6190398235792	0.584765211521704	0.326662092986893	0.00234660115871879	0.0257568834563018
ENSAPLG00000007262	15.6404060249809	1.15270686904931	0.553273713926167	0.000468136597386171	0.0081646303325801
ENSAPLG00000007276	19.7964975308829	-1.18797928513182	0.925081440461059	0.00175725077551249	0.0208629195283552
ENSAPLG00000007371	130.863976576768	0.690760197376607	0.342511176975276	0.000914892071557196	0.0132434209150131
ENSAPLG00000007444	20.8222406350192	0.95087332461112	0.586114269323472	0.00169861096574077	0.0204291119959584
ENSAPLG00000007446	48.8026633128967	-0.640884180827749	0.409904603113573	0.00345974450176257	0.0339186012100829
ENSAPLG00000007483	428.709641587604	0.658333967471849	0.287749788918099	0.00046225226684537	0.00809473150912846
ENSAPLG00000007508	289.604487396524	3.24938331885737	0.413192851443687	3.965212183358e-18	8.55230181080599e-15
ENSAPLG00000007520	254.187991498528	-2.03198204120852	0.642160031715309	1.60152779970917e-05	0.000580542612213903
ENSAPLG00000007540	46.1930789095912	-1.557974929308	0.297879089267487	1.59117753045636e-08	1.83852039478891e-06
ENSAPLG00000007593	18.9554139346714	-1.58240898643947	0.794960114115313	0.000315256595280461	0.00590410361725679
ENSAPLG00000007625	15.843571425241	-2.21017048040419	1.01819626054164	6.02265603745777e-05	0.00170545277419565
ENSAPLG00000007675	41.4610277081203	-0.735354980977222	0.466890750635037	0.0026884038538748	0.0284702408125972
ENSAPLG00000007685	89.0485479884538	-1.62582671904822	0.37849008381276	9.03764063000051e-07	5.92385302301594e-05
ENSAPLG00000007690	8.57304337138602	1.46261278181105	0.901823547609466	0.000655968220993445	0.0103396890960733
ENSAPLG00000007737	535.341057010015	1.01211686414737	0.292631862765671	7.71517075368029e-06	0.00031695880864564
ENSAPLG00000007792	35.6399139203722	-0.80330163644562	0.41254290731461	0.000895982911660507	0.0130279942244928
ENSAPLG00000007795	1793.10730525171	-2.91662668163766	0.564935369109889	7.6459458193979e-10	1.23682731061035e-07
ENSAPLG00000007896	2405.52796601666	0.852145509710255	0.46656607228569	0.00116214996240254	0.0156497218142052
ENSAPLG00000008027	133.34085066175	0.81577990910845	0.230745050043827	5.03283931438929e-06	0.000227752406952054
ENSAPLG00000008040	1374.86574471851	1.43210814880997	0.416704021840594	1.38714497668729e-05	0.000517321128049284
ENSAPLG00000008067	260.842319540939	-0.791892662811325	0.27961640496383	6.29785720985467e-05	0.00175647780501572
ENSAPLG00000008103	64.53017244226	1.86662323462569	0.480090136962975	3.04880411137974e-06	0.000152924705447152
ENSAPLG00000008110	229.31294985962	0.940263803089977	0.186136401144205	6.44892386263672e-09	8.32847060312594e-07
ENSAPLG00000008170	58.3189414397852	-0.921061394617924	0.453135177511543	0.000624835979135193	0.00992147534477121
ENSAPLG00000008185	37.3752437425883	-0.7251904451228	0.484353824486342	0.00333036730291603	0.0329497578494162
ENSAPLG00000008188	68.7167381299389	0.906899707496797	0.235794587927423	1.52612139987328e-06	8.63360884652716e-05
ENSAPLG00000008204	33.0733464622973	0.724872801948967	0.486982505645221	0.00340462281683487	0.0335051132111483
ENSAPLG00000008265	108.677843718635	1.62810728643615	0.298743318817168	5.33712024008709e-09	7.12037866257392e-07
ENSAPLG00000008292	29.4775353670127	-1.05743519235843	0.520479653314945	0.000567792517632311	0.00931280477906176
ENSAPLG00000008305	9.50837488579744	-1.84816573616608	1.20063362225011	0.000240611979321242	0.0048809148966759
ENSAPLG00000008337	9.45393856973586	-1.21442189710548	0.917466459764064	0.00159662043364167	0.0195031237796106
ENSAPLG00000008375	33.0005552716486	-0.585903809183728	0.34679538089536	0.00301174404608487	0.0307383846584821
ENSAPLG00000008381	1127.99987925653	-0.968744563010432	0.295455844997625	1.37584691180556e-05	0.000514590603632248
ENSAPLG00000008382	124.100451999619	0.74131802803749	0.203595553720739	3.6435370196943e-06	0.000174633379895792
ENSAPLG00000008403	31.6174000939683	-1.32691328110813	0.936682675819952	0.00110261060130762	0.0150223564495987
ENSAPLG00000008422	9.78793646829112	1.188953823048	0.8947520244084	0.00171099036135119	0.020539820284087
ENSAPLG00000008430	2280.76961946155	-0.841960158631447	0.379673152201582	0.000399350109678319	0.00712826175082363
ENSAPLG00000008439	8.89077781626803	1.10716394763456	0.938261593238225	0.00231489470004744	0.0255388340266956
ENSAPLG00000008465	20.0008383867722	2.87465575242177	0.972369968405983	3.5293856550489e-06	0.000171062845550516
ENSAPLG00000008499	8.17342871361076	-1.18376580344804	1.15165988001556	0.00148261015178708	0.0185376405548567
ENSAPLG00000008578	55.9871609395209	0.908778154842988	0.363311410763475	0.000165823015420485	0.00369603785752163
ENSAPLG00000008579	748.566290273166	-0.851086229256586	0.308424521783203	7.60161962445841e-05	0.0020283001971158
ENSAPLG00000008627	49.3393824312349	0.624390294164706	0.39483599985489	0.00347080704266649	0.0339755778662232
ENSAPLG00000008652	258.266133349695	1.4308272221639	0.404977621583958	1.04426967060315e-05	0.000402199220454622
ENSAPLG00000008655	27.7482705286756	1.20268527600325	0.692101397127104	0.000931818425317088	0.0133985136022538
ENSAPLG00000008691	36.6250701164974	-0.843144302354858	0.978219463449552	0.0048029601033814	0.0425719908889443
ENSAPLG00000008706	8.67708537245024	1.70184283178051	0.88899419703234	0.000270724715153298	0.00528040654598488
ENSAPLG00000008709	332.040195774714	-0.636215344658704	0.200395723739478	2.87565306425459e-05	0.000932677350990441
ENSAPLG00000008744	179.572137603289	-1.33612593378599	0.43448751217649	3.68303189583752e-05	0.00114024200392424
ENSAPLG00000008748	81.2831028667797	1.08737350682092	0.395889956108212	8.22604996598487e-05	0.00216437232411082
ENSAPLG00000008836	450.318701801164	0.771920420018025	0.365377996039039	0.000590998659039718	0.0095482067997915
ENSAPLG00000008890	119.756233108901	-0.898142248615841	0.305986818257813	4.24068993011295e-05	0.00127034186077759
ENSAPLG00000008903	59.7536538827934	1.33800963031644	0.334463515794372	2.05696907934445e-06	0.000110913486899152
ENSAPLG00000008932	30.6047874015353	3.13045124094837	0.6959912788191	9.57398346629034e-09	1.19131653881984e-06
ENSAPLG00000008951	94.8785713059406	-1.29146814894851	0.300695158247984	6.24859148340837e-07	4.41874439272064e-05
ENSAPLG00000008961	36.4002186020961	1.30137250276502	0.361165017397403	7.4739205314726e-06	0.000310996802565231
ENSAPLG00000008998	97.489939942632	1.04199096096215	0.342784421524401	3.27416292088665e-05	0.00103343761851693
ENSAPLG00000009000	16.8235029422494	1.61452575786037	0.734491962845949	0.000213088470122305	0.00446210014862904
ENSAPLG00000009010	161.332805552648	0.602176182989344	0.189423223417169	3.29816554313718e-05	0.00103848078573572
ENSAPLG00000009031	24.2279992219441	1.36154034402948	0.707863918233015	0.000518482595273364	0.00875937763111305
ENSAPLG00000009035	319.476994801789	-1.74852344681907	0.273240647077929	2.00455865032535e-11	5.76466522085787e-09
ENSAPLG00000009120	107.814687802316	-0.978123977209261	0.512173089992111	0.000820939104455469	0.0121832258609613
ENSAPLG00000009155	30.4469166076567	-0.901322203159079	0.542204737291859	0.00165369034661111	0.0200003801640135
ENSAPLG00000009197	24.2188051246847	1.44325947108762	0.599329479503561	0.000179562985917481	0.00392521047425358
ENSAPLG00000009204	43.659028258656	1.45099998114844	0.340123437360832	9.15119015652405e-07	5.92385302301594e-05
ENSAPLG00000009205	45.0411640338787	1.92113808205208	0.4150011302897	1.91362053512773e-07	1.60806255487584e-05
ENSAPLG00000009256	84.6998131426216	-1.70984667087635	0.457246302699489	5.57462593597646e-06	0.000247059021361203
ENSAPLG00000009301	19.5471679747918	0.91857150608571	0.57946886349176	0.0019378909031525	0.0224599315010291
ENSAPLG00000009322	33.9235739221427	-1.76771199960452	0.77488849786145	0.000140304037392182	0.00327148567187789
ENSAPLG00000009347	1561.70853064849	-0.872640220526382	0.398392645938967	0.000419807866176153	0.00743192010422106
ENSAPLG00000009367	243.103772781784	-0.840699478174096	0.348956588329331	0.000227545590118135	0.00471146797075006
ENSAPLG00000009381	563.418308832382	0.731885758761129	0.123629019477739	4.3907349046673e-11	1.11412745884901e-08
ENSAPLG00000009401	77.4628916961866	1.47970431675541	0.256709236960044	9.06746900575884e-10	1.44866810374722e-07
ENSAPLG00000009424	538.219835361582	0.585646134513072	0.256317544224337	0.000615656808908516	0.00979977215754626
ENSAPLG00000009450	115.169030679939	-2.12123808995253	0.338844010664329	2.10450800744984e-11	5.92053002704529e-09
ENSAPLG00000009457	122.146173737375	0.716716893882162	0.416326043251227	0.00191631375422703	0.0223218948345475
ENSAPLG00000009459	10.199038694814	-0.763059533138407	1.13541774533947	0.00291412304681566	0.0300491365329414
ENSAPLG00000009479	109.424284913364	0.755895522138472	0.4245839501472	0.00151885066955203	0.0188631924325075
ENSAPLG00000009501	29.6897200112633	0.684192106139611	0.454564719039343	0.00357793052709451	0.0347389153478379
ENSAPLG00000009518	365.034094469148	1.33443791671329	0.321580938516998	1.18837674442869e-06	7.15292253472171e-05
ENSAPLG00000009561	435.063567141459	0.914985735085864	0.351531506145454	0.000121791349474043	0.00293501276265101
ENSAPLG00000009666	60.5525419179615	0.638779072065476	0.316274814177165	0.00105365147696586	0.0145832125811928
ENSAPLG00000009748	98.5382319175469	1.26244351641088	0.444129083607389	6.74744559798293e-05	0.00184606117301262
ENSAPLG00000009749	162.949772393066	-0.687429359984746	0.384091712979934	0.00171074089385778	0.020539820284087
ENSAPLG00000009751	351.238956770393	-0.874416670151853	0.167381865985357	2.24521226074648e-09	3.30173771208184e-07
ENSAPLG00000009754	262.911490201315	1.41143964678111	0.275094437549687	2.14818515362403e-08	2.33610622462593e-06
ENSAPLG00000009766	367.93802300476	0.667927963513693	0.233599312103076	7.54467663977637e-05	0.00201811373433003
ENSAPLG00000009787	686.256719043318	-0.619760612018378	0.268646195696967	0.000500718904010673	0.00854436756988154
ENSAPLG00000009817	119.619912339641	-0.857369672565319	0.369268723264714	0.000290829372100639	0.00556027319627678
ENSAPLG00000009819	102.991336510763	1.17085772101469	0.249151064907369	8.0178621281776e-08	7.57366086136834e-06
ENSAPLG00000009836	345.630957789842	-0.720170492159905	0.167548285970244	2.37099469954652e-07	1.90577903148022e-05
ENSAPLG00000009852	38.9537052110918	1.06023750804554	0.567370704641654	0.000840622948695521	0.0124183807980237
ENSAPLG00000009887	280.033562899367	0.605770619114082	0.166157227123333	5.6803760017052e-06	0.000250111015267153
ENSAPLG00000009910	1757.0781401919	-1.02261120167855	0.368172149088775	7.28733049323533e-05	0.00196879632386135
ENSAPLG00000009917	421.603998665741	0.656928967827695	0.384999601672978	0.00230343006424901	0.0254775115055098
ENSAPLG00000009933	23.8552541483217	-0.737707676207702	0.458783514211081	0.00246178048302538	0.0266593315739175
ENSAPLG00000009936	34.7144053666806	-1.31264267731739	0.616571978321517	0.000368182156494166	0.00670319627770859
ENSAPLG00000009944	328.808592146347	-0.980047825192063	0.143354263153483	1.55501956372043e-13	7.73981083619467e-11
ENSAPLG00000009947	6.20743975402372	-0.883528308327772	1.0303725716273	0.00382311699350778	0.0364940526881364
ENSAPLG00000009988	125.930845840048	2.08635913732767	0.49159967010063	6.32400197537756e-07	4.42372484126275e-05
ENSAPLG00000010001	9.15145569528321	0.865716970709839	0.725140977052202	0.00464768713493184	0.0417016338312608
ENSAPLG00000010014	42.7258968659987	-1.2858839555202	0.340131014772302	4.0642883775309e-06	0.000191258021431373
ENSAPLG00000010016	586.537785462409	0.674776949856212	0.22643365259645	4.91512890243494e-05	0.00143581677486254
ENSAPLG00000010062	1193.70175584255	0.854564155586522	0.252953053874224	9.00401122491656e-06	0.00035633305584601
ENSAPLG00000010063	71.5294230949099	-0.855031795326738	0.574982962404163	0.00268536571837177	0.0284613577079845
ENSAPLG00000010066	517.788492597764	1.126607256976	0.395524135402154	6.24827188856805e-05	0.00175019234870042
ENSAPLG00000010071	18.7608920527638	-2.17537615180841	0.756780256588559	2.17094516302357e-05	0.000739321088281262
ENSAPLG00000010087	577.812278093441	-1.40336699034212	0.366552066241147	4.04042323901833e-06	0.000190828894657432
ENSAPLG00000010094	19.4134196758137	1.44342884231804	0.610348046548425	0.000196608533707373	0.00419161620215339
ENSAPLG00000010099	27.7170648174351	-0.826740191229225	1.24259123338377	0.00174300062150122	0.0207699549197489
ENSAPLG00000010131	345.227172013095	0.676815812267182	0.174871086857954	1.71249167035882e-06	9.47066440432198e-05
ENSAPLG00000010163	462.525243023967	-0.828298098299055	0.216159440596046	1.54993540673537e-06	8.72074526024452e-05
ENSAPLG00000010211	224.893068304564	-0.807186022355053	0.234414917407672	7.17629602926388e-06	0.000300545135646291
ENSAPLG00000010243	90.6442373083111	-0.691202218838636	0.264626447053172	0.000156426753812134	0.00354521649926941
ENSAPLG00000010252	35.034681976988	1.20448146697119	0.613961366746553	0.000588636236924312	0.0095219269275469
ENSAPLG00000010270	28.6331386184342	0.808575572047183	0.625478481522325	0.00446812974827299	0.0405307071651909
ENSAPLG00000010277	67.1831931505324	0.73722351068405	0.360125802756104	0.000757378773883266	0.0114903150208949
ENSAPLG00000010278	756.805624768367	0.828429339262832	0.392402852877652	0.000549167465207941	0.009111251496482
ENSAPLG00000010291	663.941135329994	0.706406758066373	0.427026027809167	0.00233430311538581	0.0256654346781714
ENSAPLG00000010293	33.480300530831	0.958962952387418	0.560347686700049	0.00136454899526511	0.0176064984889426
ENSAPLG00000010325	196.17621416991	1.45789636032976	0.341585267679521	9.15517042425769e-07	5.92385302301594e-05
ENSAPLG00000010353	58.9490735607541	-1.3098694271249	0.354888058610406	5.68312230993322e-06	0.000250111015267153
ENSAPLG00000010356	3060.78166352047	2.61129755627249	0.381746969618653	8.55651433427748e-14	4.81434139129934e-11
ENSAPLG00000010381	4.75112549639337	-1.04299663468715	1.16758001019581	0.00191507098000686	0.0223218948345475
ENSAPLG00000010386	991.388531982333	1.16522721919528	0.722346842383715	0.00124528787030704	0.0164946472156022
ENSAPLG00000010390	102.431274272779	2.28032741996782	0.340560265104077	7.41394648698026e-13	2.99824629650036e-10
ENSAPLG00000010399	99.8729117706635	0.599935063560757	0.340849636860396	0.00239540740493566	0.0261681714329277
ENSAPLG00000010406	22.6357363286647	0.848681863953528	0.552025170505199	0.00241335345563131	0.0262888948394989
ENSAPLG00000010410	2181.62273492525	0.710262358797236	0.310577041328124	0.000401793397158897	0.00715227720026403
ENSAPLG00000010446	79.1670239640589	-1.97203006757504	0.3210902028017	6.55232767341043e-11	1.53038485495051e-08
ENSAPLG00000010460	824.017154556701	-1.83296951565384	0.385634405713802	1.28286682724129e-07	1.14493652491928e-05
ENSAPLG00000010480	149.310304762815	-0.606606731808302	0.200992195115569	5.64721028265488e-05	0.00161325713615534
ENSAPLG00000010511	9.60619718903954	-0.795189336960952	0.641165952630517	0.00509905008076257	0.0443297952488014
ENSAPLG00000010549	10.2613459914307	1.42811503548784	0.612699665817359	0.000214404873926686	0.00448241271968538
ENSAPLG00000010637	20.5507043500621	1.23681627800225	0.746808788368931	0.00101786638431024	0.0141928792065812
ENSAPLG00000010667	6030.68437621284	0.657805359980149	0.464486671573116	0.00473849634546737	0.0422029464602156
ENSAPLG00000010821	572.534119555041	0.977572253434231	0.197393555337401	1.19549281001712e-08	1.41934609673685e-06
ENSAPLG00000010833	41.2301787421611	1.41085376134235	0.686436286841939	0.00037815308176005	0.00687314470654046
ENSAPLG00000010837	41.7634344893088	-0.867784051826776	0.356166021841671	0.000205435651815179	0.00433693763481277
ENSAPLG00000010841	4.12288807332919	-1.18655556789597	1.28456526512191	0.0010956046621113	0.014987547497233
ENSAPLG00000010854	26.7363505713801	-0.627158411854737	0.459170980765503	0.00579219478664077	0.048578608382319
ENSAPLG00000010863	106.64755921469	1.03910652813987	0.342527513321991	3.33017624409683e-05	0.00104601482463245
ENSAPLG00000010867	237.162729479384	-2.59680349876075	0.403908507592149	1.4349538195473e-12	5.30563925107476e-10
ENSAPLG00000010871	252.082042593696	-1.36888474548078	0.268883292934262	2.37278802442738e-08	2.49644307513128e-06
ENSAPLG00000010884	56.4465434305394	0.958967676677139	0.40273239781321	0.000232512553024332	0.00478369626182493
ENSAPLG00000010894	152.399098132372	-0.582350289554846	0.280882112827378	0.00112546686768161	0.0152669462627545
ENSAPLG00000010917	139.550091261652	0.692162661104929	0.368911464969175	0.0013412152602613	0.0174088933631309
ENSAPLG00000010931	346.529256639254	-0.875920843875151	0.252542238395093	6.47195178836202e-06	0.000274966094112974
ENSAPLG00000010933	114.401336881366	-0.974883451737793	0.336627897370374	4.93196543616275e-05	0.00143749019615726
ENSAPLG00000010959	99.2851507738975	-0.648088367051871	0.435495199562608	0.00408479252617272	0.0381939934740937
ENSAPLG00000010977	196.250646219306	0.646310508030443	0.259735548857386	0.00026448004498476	0.00519368173315292
ENSAPLG00000010999	283.247785603749	-1.12764585185625	1.43566675151169	0.000750836747262485	0.0114447330345392
ENSAPLG00000011028	860.83804296486	1.62334033801828	0.453536969998797	9.27802074593988e-06	0.00036605751973539
ENSAPLG00000011054	1105.92731766226	0.915667408449048	0.298679480847798	2.75322466029547e-05	0.000902012160224904
ENSAPLG00000011074	1097.43928707871	0.916840491575816	0.445748737273912	0.000587249164501376	0.00952100920174215
ENSAPLG00000011094	234.504830377485	-0.955386095293938	0.60383647038083	0.00184811799632578	0.0217620518566441
ENSAPLG00000011142	65.2875198564925	1.65350056022493	1.29954015384611	0.000391534220810568	0.00705688628343949
ENSAPLG00000011164	402.393924451083	0.602893789886852	0.289709134484463	0.0010126077079858	0.0141722891454801
ENSAPLG00000011169	1275.68155597014	-0.650361350615435	0.445490806143955	0.00434933735735722	0.0396650984789005
ENSAPLG00000011170	26.896445393346	-0.893614089894841	0.427353108241445	0.000544983731731422	0.0090884464849695
ENSAPLG00000011179	29.9299751786513	0.664318827336968	0.418504362334946	0.00306074017981935	0.0311391813420143
ENSAPLG00000011195	2421.04755116936	0.712413197361973	0.174822989726639	6.4824693783708e-07	4.48607680350249e-05
ENSAPLG00000011198	162.021627520936	0.693661071183286	0.252655353345592	0.000101347811340554	0.0025616055206213
ENSAPLG00000011206	2850.91717920728	1.80158400347817	0.247228049877304	4.19631723544819e-14	2.58593054018738e-11
ENSAPLG00000011214	327.677732419764	0.870846409318476	0.418507043303855	0.000572039819764893	0.00935874501590073
ENSAPLG00000011236	48.8983394221352	-2.23319550483732	0.579655171179129	1.70273247301232e-06	9.45710769667485e-05
ENSAPLG00000011265	20.2487980913268	-1.29958735213148	0.686106274265971	0.000600102873253044	0.00963515047489781
ENSAPLG00000011271	91.6809081363764	0.602269184785879	0.316456654166723	0.00163823115984121	0.0198691185000048
ENSAPLG00000011285	2121.51021273491	1.55394787407406	0.354658979031308	6.43632248323967e-07	4.47808866965616e-05
ENSAPLG00000011297	13.0269162846413	-1.08927607278285	1.3288314634915	0.00110346893705591	0.0150223564495987
ENSAPLG00000011317	348.466202864745	-1.54101930887544	0.255892567284347	2.20177398389962e-10	4.31714501903712e-08
ENSAPLG00000011338	814.22495763347	2.12767207668172	0.273558136208528	4.38895842113723e-16	5.99593574855418e-13
ENSAPLG00000011342	96.0646435758284	-0.800612127588894	0.318957093318758	0.000174344216523274	0.00383705528236002
ENSAPLG00000011367	59.9058619422095	1.27934322778148	0.390831496816642	2.02228905548407e-05	0.000703506523306973
